case_id,event_template,station_template,noise_files,station_noise,onset_s,target_snr_db
130,AM.R4DE2.event.20260320T161652.mseed,R4DE2,AM.R4DE2.noise.20250604T004815.mseed;AM.R4DE2.noise.20250602T172817.mseed;AM.R4DE2.noise.20250607T091120.mseed,R4DE2,43.01,-5.0
131,AM.R4DE2.event.20260320T161652.mseed,R4DE2,AM.R4DE2.noise.20250604T004815.mseed;AM.R4DE2.noise.20250602T172817.mseed;AM.R4DE2.noise.20250607T091120.mseed,R4DE2,43.01,0.0
132,AM.R4DE2.event.20260320T161652.mseed,R4DE2,AM.R4DE2.noise.20250604T004815.mseed;AM.R4DE2.noise.20250602T172817.mseed;AM.R4DE2.noise.20250607T091120.mseed,R4DE2,43.01,5.0
133,AM.R4DE2.event.20260409T215941.mseed,R4DE2,AM.R4DE2.noise.20250603T000356.mseed;AM.R4DE2.noise.20250603T193222.mseed;AM.R4DE2.noise.20250601T002345.mseed,R4DE2,21.67,-5.0
134,AM.R4DE2.event.20260409T215941.mseed,R4DE2,AM.R4DE2.noise.20250603T000356.mseed;AM.R4DE2.noise.20250603T193222.mseed;AM.R4DE2.noise.20250601T002345.mseed,R4DE2,21.67,0.0
135,AM.R4DE2.event.20260409T215941.mseed,R4DE2,AM.R4DE2.noise.20250603T000356.mseed;AM.R4DE2.noise.20250603T193222.mseed;AM.R4DE2.noise.20250601T002345.mseed,R4DE2,21.67,5.0
136,AM.R4DE2.event.20260409T215958.mseed,R4DE2,AM.R4DE2.noise.20250603T222341.mseed;AM.R4DE2.noise.20250602T143144.mseed;AM.R4DE2.noise.20250604T172830.mseed,R4DE2,54.58,-5.0
137,AM.R4DE2.event.20260409T215958.mseed,R4DE2,AM.R4DE2.noise.20250603T222341.mseed;AM.R4DE2.noise.20250602T143144.mseed;AM.R4DE2.noise.20250604T172830.mseed,R4DE2,54.58,0.0
138,AM.R4DE2.event.20260409T215958.mseed,R4DE2,AM.R4DE2.noise.20250603T222341.mseed;AM.R4DE2.noise.20250602T143144.mseed;AM.R4DE2.noise.20250604T172830.mseed,R4DE2,54.58,5.0
139,AM.R4DE2.event.20260410T131722.mseed,R4DE2,AM.R4DE2.noise.20250603T193222.mseed;AM.R4DE2.noise.20250601T002345.mseed;AM.R4DE2.noise.20250609T031408.mseed,R4DE2,60.1,-5.0
140,AM.R4DE2.event.20260410T131722.mseed,R4DE2,AM.R4DE2.noise.20250603T193222.mseed;AM.R4DE2.noise.20250601T002345.mseed;AM.R4DE2.noise.20250609T031408.mseed,R4DE2,60.1,0.0
141,AM.R4DE2.event.20260410T131722.mseed,R4DE2,AM.R4DE2.noise.20250603T193222.mseed;AM.R4DE2.noise.20250601T002345.mseed;AM.R4DE2.noise.20250609T031408.mseed,R4DE2,60.1,5.0
142,AM.R4DE2.event.20260416T165558.mseed,R4DE2,AM.R4DE2.noise.20250604T004815.mseed;AM.R4DE2.noise.20250604T203205.mseed;AM.R4DE2.noise.20250602T215137.mseed,R4DE2,61.44,-5.0
143,AM.R4DE2.event.20260416T165558.mseed,R4DE2,AM.R4DE2.noise.20250604T004815.mseed;AM.R4DE2.noise.20250604T203205.mseed;AM.R4DE2.noise.20250602T215137.mseed,R4DE2,61.44,0.0
144,AM.R4DE2.event.20260416T165558.mseed,R4DE2,AM.R4DE2.noise.20250604T004815.mseed;AM.R4DE2.noise.20250604T203205.mseed;AM.R4DE2.noise.20250602T215137.mseed,R4DE2,61.44,5.0
145,AM.R53B7.event.20260518T044639.mseed,R53B7,AM.R53B7.noise.20250607T091120.mseed;AM.R53B7.noise.20250606T004041.mseed;AM.R53B7.noise.20250602T172817.mseed,R53B7,28.26,-5.0
146,AM.R53B7.event.20260518T044639.mseed,R53B7,AM.R53B7.noise.20250607T091120.mseed;AM.R53B7.noise.20250606T004041.mseed;AM.R53B7.noise.20250602T172817.mseed,R53B7,28.26,0.0
147,AM.R53B7.event.20260518T044639.mseed,R53B7,AM.R53B7.noise.20250607T091120.mseed;AM.R53B7.noise.20250606T004041.mseed;AM.R53B7.noise.20250602T172817.mseed,R53B7,28.26,5.0
148,AM.R53B7.event.20260518T211631.mseed,R53B7,AM.R53B7.noise.20250608T091852.mseed;AM.R53B7.noise.20250608T153442.mseed;AM.R53B7.noise.20250607T232927.mseed,R53B7,32.17,-5.0
149,AM.R53B7.event.20260518T211631.mseed,R53B7,AM.R53B7.noise.20250608T091852.mseed;AM.R53B7.noise.20250608T153442.mseed;AM.R53B7.noise.20250607T232927.mseed,R53B7,32.17,0.0
150,AM.R53B7.event.20260518T211631.mseed,R53B7,AM.R53B7.noise.20250608T091852.mseed;AM.R53B7.noise.20250608T153442.mseed;AM.R53B7.noise.20250607T232927.mseed,R53B7,32.17,5.0
151,AM.R53B7.event.20260519T023019.mseed,R53B7,AM.R53B7.noise.20250602T143144.mseed;AM.R53B7.noise.20250607T235259.mseed;AM.R53B7.noise.20250605T125804.mseed,R53B7,48.64,-5.0
152,AM.R53B7.event.20260519T023019.mseed,R53B7,AM.R53B7.noise.20250602T143144.mseed;AM.R53B7.noise.20250607T235259.mseed;AM.R53B7.noise.20250605T125804.mseed,R53B7,48.64,0.0
153,AM.R53B7.event.20260519T023019.mseed,R53B7,AM.R53B7.noise.20250602T143144.mseed;AM.R53B7.noise.20250607T235259.mseed;AM.R53B7.noise.20250605T125804.mseed,R53B7,48.64,5.0
154,AM.R53B7.event.20260520T165428.mseed,R53B7,AM.R53B7.noise.20250610T222213.mseed;AM.R53B7.noise.20250603T222341.mseed;AM.R53B7.noise.20250604T172830.mseed,R53B7,21.33,-5.0
155,AM.R53B7.event.20260520T165428.mseed,R53B7,AM.R53B7.noise.20250610T222213.mseed;AM.R53B7.noise.20250603T222341.mseed;AM.R53B7.noise.20250604T172830.mseed,R53B7,21.33,0.0
156,AM.R53B7.event.20260520T165428.mseed,R53B7,AM.R53B7.noise.20250610T222213.mseed;AM.R53B7.noise.20250603T222341.mseed;AM.R53B7.noise.20250604T172830.mseed,R53B7,21.33,5.0
157,AM.R53B7.event.20260522T000808.mseed,R53B7,AM.R53B7.noise.20250608T162917.mseed;AM.R53B7.noise.20250609T123456.mseed;AM.R53B7.noise.20250601T062741.mseed,R53B7,54.42,-5.0
158,AM.R53B7.event.20260522T000808.mseed,R53B7,AM.R53B7.noise.20250608T162917.mseed;AM.R53B7.noise.20250609T123456.mseed;AM.R53B7.noise.20250601T062741.mseed,R53B7,54.42,0.0
159,AM.R53B7.event.20260522T000808.mseed,R53B7,AM.R53B7.noise.20250608T162917.mseed;AM.R53B7.noise.20250609T123456.mseed;AM.R53B7.noise.20250601T062741.mseed,R53B7,54.42,5.0
160,AM.R53B7.event.20260523T150844.mseed,R53B7,AM.R53B7.noise.20250607T144418.mseed;AM.R53B7.noise.20250602T215137.mseed;AM.R53B7.noise.20250607T232927.mseed,R53B7,58.82,-5.0
161,AM.R53B7.event.20260523T150844.mseed,R53B7,AM.R53B7.noise.20250607T144418.mseed;AM.R53B7.noise.20250602T215137.mseed;AM.R53B7.noise.20250607T232927.mseed,R53B7,58.82,0.0
162,AM.R53B7.event.20260523T150844.mseed,R53B7,AM.R53B7.noise.20250607T144418.mseed;AM.R53B7.noise.20250602T215137.mseed;AM.R53B7.noise.20250607T232927.mseed,R53B7,58.82,5.0
163,AM.R53B7.event.20260528T094145.mseed,R53B7,AM.R53B7.noise.20250605T100724.mseed;AM.R53B7.noise.20250606T153000.mseed;AM.R53B7.noise.20250602T192840.mseed,R53B7,32.34,-5.0
164,AM.R53B7.event.20260528T094145.mseed,R53B7,AM.R53B7.noise.20250605T100724.mseed;AM.R53B7.noise.20250606T153000.mseed;AM.R53B7.noise.20250602T192840.mseed,R53B7,32.34,0.0
165,AM.R53B7.event.20260528T094145.mseed,R53B7,AM.R53B7.noise.20250605T100724.mseed;AM.R53B7.noise.20250606T153000.mseed;AM.R53B7.noise.20250602T192840.mseed,R53B7,32.34,5.0
166,AM.R53B7.event.20260531T024904.mseed,R53B7,AM.R53B7.noise.20250605T204023.mseed;AM.R53B7.noise.20250610T222213.mseed;AM.R53B7.noise.20250607T144418.mseed,R53B7,33.85,-5.0
167,AM.R53B7.event.20260531T024904.mseed,R53B7,AM.R53B7.noise.20250605T204023.mseed;AM.R53B7.noise.20250610T222213.mseed;AM.R53B7.noise.20250607T144418.mseed,R53B7,33.85,0.0
168,AM.R53B7.event.20260531T024904.mseed,R53B7,AM.R53B7.noise.20250605T204023.mseed;AM.R53B7.noise.20250610T222213.mseed;AM.R53B7.noise.20250607T144418.mseed,R53B7,33.85,5.0
169,AM.R5C4C.event.20260330T022457.mseed,R5C4C,AM.R5C4C.noise.20250605T100724.mseed;AM.R5C4C.noise.20250604T041225.mseed;AM.R5C4C.noise.20250610T083409.mseed,R5C4C,37.39,-5.0
170,AM.R5C4C.event.20260330T022457.mseed,R5C4C,AM.R5C4C.noise.20250605T100724.mseed;AM.R5C4C.noise.20250604T041225.mseed;AM.R5C4C.noise.20250610T083409.mseed,R5C4C,37.39,0.0
171,AM.R5C4C.event.20260330T022457.mseed,R5C4C,AM.R5C4C.noise.20250605T100724.mseed;AM.R5C4C.noise.20250604T041225.mseed;AM.R5C4C.noise.20250610T083409.mseed,R5C4C,37.39,5.0
172,AM.R5C4C.event.20260423T180101.mseed,R5C4C,AM.R5C4C.noise.20250610T222213.mseed;AM.R5C4C.noise.20250602T172817.mseed;AM.R5C4C.noise.20250605T204023.mseed,R5C4C,55.15,-5.0
173,AM.R5C4C.event.20260423T180101.mseed,R5C4C,AM.R5C4C.noise.20250610T222213.mseed;AM.R5C4C.noise.20250602T172817.mseed;AM.R5C4C.noise.20250605T204023.mseed,R5C4C,55.15,0.0
174,AM.R5C4C.event.20260423T180101.mseed,R5C4C,AM.R5C4C.noise.20250610T222213.mseed;AM.R5C4C.noise.20250602T172817.mseed;AM.R5C4C.noise.20250605T204023.mseed,R5C4C,55.15,5.0
175,AM.R5C4C.event.20260509T045330.mseed,R5C4C,AM.R5C4C.noise.20250605T071041.mseed;AM.R5C4C.noise.20250605T100724.mseed;AM.R5C4C.noise.20250607T232927.mseed,R5C4C,22.26,-5.0
176,AM.R5C4C.event.20260509T045330.mseed,R5C4C,AM.R5C4C.noise.20250605T071041.mseed;AM.R5C4C.noise.20250605T100724.mseed;AM.R5C4C.noise.20250607T232927.mseed,R5C4C,22.26,0.0
177,AM.R5C4C.event.20260509T045330.mseed,R5C4C,AM.R5C4C.noise.20250605T071041.mseed;AM.R5C4C.noise.20250605T100724.mseed;AM.R5C4C.noise.20250607T232927.mseed,R5C4C,22.26,5.0
178,AM.R5C4C.event.20260516T145453.mseed,R5C4C,AM.R5C4C.noise.20250601T062741.mseed;AM.R5C4C.noise.20250604T203205.mseed;AM.R5C4C.noise.20250606T025835.mseed,R5C4C,20.1,-5.0
179,AM.R5C4C.event.20260516T145453.mseed,R5C4C,AM.R5C4C.noise.20250601T062741.mseed;AM.R5C4C.noise.20250604T203205.mseed;AM.R5C4C.noise.20250606T025835.mseed,R5C4C,20.1,0.0
180,AM.R5C4C.event.20260516T145453.mseed,R5C4C,AM.R5C4C.noise.20250601T062741.mseed;AM.R5C4C.noise.20250604T203205.mseed;AM.R5C4C.noise.20250606T025835.mseed,R5C4C,20.1,5.0
181,AM.R5C4C.event.20260519T180610.mseed,R5C4C,AM.R5C4C.noise.20250609T031408.mseed;AM.R5C4C.noise.20250601T151518.mseed;AM.R5C4C.noise.20250610T083409.mseed,R5C4C,28.07,-5.0
182,AM.R5C4C.event.20260519T180610.mseed,R5C4C,AM.R5C4C.noise.20250609T031408.mseed;AM.R5C4C.noise.20250601T151518.mseed;AM.R5C4C.noise.20250610T083409.mseed,R5C4C,28.07,0.0
183,AM.R5C4C.event.20260519T180610.mseed,R5C4C,AM.R5C4C.noise.20250609T031408.mseed;AM.R5C4C.noise.20250601T151518.mseed;AM.R5C4C.noise.20250610T083409.mseed,R5C4C,28.07,5.0
184,AM.R5C4C.event.20260525T220138.mseed,R5C4C,AM.R5C4C.noise.20250606T160341.mseed;AM.R5C4C.noise.20250601T062741.mseed;AM.R5C4C.noise.20250608T162507.mseed,R5C4C,55.31,-5.0
185,AM.R5C4C.event.20260525T220138.mseed,R5C4C,AM.R5C4C.noise.20250606T160341.mseed;AM.R5C4C.noise.20250601T062741.mseed;AM.R5C4C.noise.20250608T162507.mseed,R5C4C,55.31,0.0
186,AM.R5C4C.event.20260525T220138.mseed,R5C4C,AM.R5C4C.noise.20250606T160341.mseed;AM.R5C4C.noise.20250601T062741.mseed;AM.R5C4C.noise.20250608T162507.mseed,R5C4C,55.31,5.0
187,AM.R5C4C.event.20260530T213305.mseed,R5C4C,AM.R5C4C.noise.20250601T151518.mseed;AM.R5C4C.noise.20250609T123456.mseed;AM.R5C4C.noise.20250610T083409.mseed,R5C4C,18.96,-5.0
188,AM.R5C4C.event.20260530T213305.mseed,R5C4C,AM.R5C4C.noise.20250601T151518.mseed;AM.R5C4C.noise.20250609T123456.mseed;AM.R5C4C.noise.20250610T083409.mseed,R5C4C,18.96,0.0
189,AM.R5C4C.event.20260530T213305.mseed,R5C4C,AM.R5C4C.noise.20250601T151518.mseed;AM.R5C4C.noise.20250609T123456.mseed;AM.R5C4C.noise.20250610T083409.mseed,R5C4C,18.96,5.0
190,AM.R5C4C.event.20260531T214452.mseed,R5C4C,AM.R5C4C.noise.20250604T203205.mseed;AM.R5C4C.noise.20250606T025835.mseed;AM.R5C4C.noise.20250608T091852.mseed,R5C4C,53.67,-5.0
191,AM.R5C4C.event.20260531T214452.mseed,R5C4C,AM.R5C4C.noise.20250604T203205.mseed;AM.R5C4C.noise.20250606T025835.mseed;AM.R5C4C.noise.20250608T091852.mseed,R5C4C,53.67,0.0
192,AM.R5C4C.event.20260531T214452.mseed,R5C4C,AM.R5C4C.noise.20250604T203205.mseed;AM.R5C4C.noise.20250606T025835.mseed;AM.R5C4C.noise.20250608T091852.mseed,R5C4C,53.67,5.0
193,AM.R663D.event.20250924T222821.mseed,R663D,AM.R663D.noise.20250808T031938.mseed;AM.R663D.noise.20250805T190826.mseed;AM.R663D.noise.20250731T191055.mseed,R663D,61.75,-5.0
194,AM.R663D.event.20250924T222821.mseed,R663D,AM.R663D.noise.20250808T031938.mseed;AM.R663D.noise.20250805T190826.mseed;AM.R663D.noise.20250731T191055.mseed,R663D,61.75,0.0
195,AM.R663D.event.20250924T222821.mseed,R663D,AM.R663D.noise.20250808T031938.mseed;AM.R663D.noise.20250805T190826.mseed;AM.R663D.noise.20250731T191055.mseed,R663D,61.75,5.0
196,AM.R663D.event.20251127T171925.mseed,R663D,AM.R663D.noise.20250801T154124.mseed;AM.R663D.noise.20250804T165759.mseed;AM.R663D.noise.20250804T020445.mseed,R663D,40.82,-5.0
197,AM.R663D.event.20251127T171925.mseed,R663D,AM.R663D.noise.20250801T154124.mseed;AM.R663D.noise.20250804T165759.mseed;AM.R663D.noise.20250804T020445.mseed,R663D,40.82,0.0
198,AM.R663D.event.20251127T171925.mseed,R663D,AM.R663D.noise.20250801T154124.mseed;AM.R663D.noise.20250804T165759.mseed;AM.R663D.noise.20250804T020445.mseed,R663D,40.82,5.0
199,AM.R663D.event.20251208T142747.mseed,R663D,AM.R663D.noise.20250731T113134.mseed;AM.R663D.noise.20250801T142617.mseed;AM.R663D.noise.20250802T090840.mseed,R663D,49.18,-5.0
200,AM.R663D.event.20251208T142747.mseed,R663D,AM.R663D.noise.20250731T113134.mseed;AM.R663D.noise.20250801T142617.mseed;AM.R663D.noise.20250802T090840.mseed,R663D,49.18,0.0
201,AM.R663D.event.20251208T142747.mseed,R663D,AM.R663D.noise.20250731T113134.mseed;AM.R663D.noise.20250801T142617.mseed;AM.R663D.noise.20250802T090840.mseed,R663D,49.18,5.0
202,AM.R663D.event.20260101T065417.mseed,R663D,AM.R663D.noise.20250801T192902.mseed;AM.R663D.noise.20250808T233053.mseed;AM.R663D.noise.20250807T000025.mseed,R663D,33.77,-5.0
203,AM.R663D.event.20260101T065417.mseed,R663D,AM.R663D.noise.20250801T192902.mseed;AM.R663D.noise.20250808T233053.mseed;AM.R663D.noise.20250807T000025.mseed,R663D,33.77,0.0
204,AM.R663D.event.20260101T065417.mseed,R663D,AM.R663D.noise.20250801T192902.mseed;AM.R663D.noise.20250808T233053.mseed;AM.R663D.noise.20250807T000025.mseed,R663D,33.77,5.0
205,AM.R663D.event.20260113T074618.mseed,R663D,AM.R663D.noise.20250808T233053.mseed;AM.R663D.noise.20250801T192902.mseed;AM.R663D.noise.20250808T165120.mseed,R663D,35.47,-5.0
206,AM.R663D.event.20260113T074618.mseed,R663D,AM.R663D.noise.20250808T233053.mseed;AM.R663D.noise.20250801T192902.mseed;AM.R663D.noise.20250808T165120.mseed,R663D,35.47,0.0
207,AM.R663D.event.20260113T074618.mseed,R663D,AM.R663D.noise.20250808T233053.mseed;AM.R663D.noise.20250801T192902.mseed;AM.R663D.noise.20250808T165120.mseed,R663D,35.47,5.0
208,AM.R663D.event.20260122T125349.mseed,R663D,AM.R663D.noise.20250807T202408.mseed;AM.R663D.noise.20250809T100926.mseed;AM.R663D.noise.20250807T094447.mseed,R663D,19.26,-5.0
209,AM.R663D.event.20260122T125349.mseed,R663D,AM.R663D.noise.20250807T202408.mseed;AM.R663D.noise.20250809T100926.mseed;AM.R663D.noise.20250807T094447.mseed,R663D,19.26,0.0
210,AM.R663D.event.20260122T125349.mseed,R663D,AM.R663D.noise.20250807T202408.mseed;AM.R663D.noise.20250809T100926.mseed;AM.R663D.noise.20250807T094447.mseed,R663D,19.26,5.0
211,AM.R663D.event.20260212T134545.mseed,R663D,AM.R663D.noise.20250802T013347.mseed;AM.R663D.noise.20250802T090840.mseed;AM.R663D.noise.20250805T190446.mseed,R663D,18.24,-5.0
212,AM.R663D.event.20260212T134545.mseed,R663D,AM.R663D.noise.20250802T013347.mseed;AM.R663D.noise.20250802T090840.mseed;AM.R663D.noise.20250805T190446.mseed,R663D,18.24,0.0
213,AM.R663D.event.20260212T134545.mseed,R663D,AM.R663D.noise.20250802T013347.mseed;AM.R663D.noise.20250802T090840.mseed;AM.R663D.noise.20250805T190446.mseed,R663D,18.24,5.0
214,AM.R663D.event.20260525T220238.mseed,R663D,AM.R663D.noise.20250731T042253.mseed;AM.R663D.noise.20250805T074307.mseed;AM.R663D.noise.20250731T230351.mseed,R663D,40.03,-5.0
215,AM.R663D.event.20260525T220238.mseed,R663D,AM.R663D.noise.20250731T042253.mseed;AM.R663D.noise.20250805T074307.mseed;AM.R663D.noise.20250731T230351.mseed,R663D,40.03,0.0
216,AM.R663D.event.20260525T220238.mseed,R663D,AM.R663D.noise.20250731T042253.mseed;AM.R663D.noise.20250805T074307.mseed;AM.R663D.noise.20250731T230351.mseed,R663D,40.03,5.0
217,AM.R686A.event.20260503T121244.mseed,R686A,AM.R686A.noise.20250610T113808.mseed;AM.R686A.noise.20250609T123456.mseed;AM.R686A.noise.20250603T193222.mseed,R686A,40.09,-5.0
218,AM.R686A.event.20260503T121244.mseed,R686A,AM.R686A.noise.20250610T113808.mseed;AM.R686A.noise.20250609T123456.mseed;AM.R686A.noise.20250603T193222.mseed,R686A,40.09,0.0
219,AM.R686A.event.20260503T121244.mseed,R686A,AM.R686A.noise.20250610T113808.mseed;AM.R686A.noise.20250609T123456.mseed;AM.R686A.noise.20250603T193222.mseed,R686A,40.09,5.0
220,AM.R686A.event.20260504T031322.mseed,R686A,AM.R686A.noise.20250604T041225.mseed;AM.R686A.noise.20250607T144418.mseed;AM.R686A.noise.20250609T031408.mseed,R686A,41.42,-5.0
221,AM.R686A.event.20260504T031322.mseed,R686A,AM.R686A.noise.20250604T041225.mseed;AM.R686A.noise.20250607T144418.mseed;AM.R686A.noise.20250609T031408.mseed,R686A,41.42,0.0
222,AM.R686A.event.20260504T031322.mseed,R686A,AM.R686A.noise.20250604T041225.mseed;AM.R686A.noise.20250607T144418.mseed;AM.R686A.noise.20250609T031408.mseed,R686A,41.42,5.0
223,AM.R686A.event.20260505T024044.mseed,R686A,AM.R686A.noise.20250601T062741.mseed;AM.R686A.noise.20250606T160341.mseed;AM.R686A.noise.20250604T041225.mseed,R686A,33.01,-5.0
224,AM.R686A.event.20260505T024044.mseed,R686A,AM.R686A.noise.20250601T062741.mseed;AM.R686A.noise.20250606T160341.mseed;AM.R686A.noise.20250604T041225.mseed,R686A,33.01,0.0
225,AM.R686A.event.20260505T024044.mseed,R686A,AM.R686A.noise.20250601T062741.mseed;AM.R686A.noise.20250606T160341.mseed;AM.R686A.noise.20250604T041225.mseed,R686A,33.01,5.0
226,AM.R686A.event.20260507T174538.mseed,R686A,AM.R686A.noise.20250602T172817.mseed;AM.R686A.noise.20250608T091852.mseed;AM.R686A.noise.20250610T083409.mseed,R686A,38.36,-5.0
227,AM.R686A.event.20260507T174538.mseed,R686A,AM.R686A.noise.20250602T172817.mseed;AM.R686A.noise.20250608T091852.mseed;AM.R686A.noise.20250610T083409.mseed,R686A,38.36,0.0
228,AM.R686A.event.20260507T174538.mseed,R686A,AM.R686A.noise.20250602T172817.mseed;AM.R686A.noise.20250608T091852.mseed;AM.R686A.noise.20250610T083409.mseed,R686A,38.36,5.0
229,AM.R686A.event.20260510T031500.mseed,R686A,AM.R686A.noise.20250607T232927.mseed;AM.R686A.noise.20250601T005852.mseed;AM.R686A.noise.20250608T091852.mseed,R686A,32.55,-5.0
230,AM.R686A.event.20260510T031500.mseed,R686A,AM.R686A.noise.20250607T232927.mseed;AM.R686A.noise.20250601T005852.mseed;AM.R686A.noise.20250608T091852.mseed,R686A,32.55,0.0
231,AM.R686A.event.20260510T031500.mseed,R686A,AM.R686A.noise.20250607T232927.mseed;AM.R686A.noise.20250601T005852.mseed;AM.R686A.noise.20250608T091852.mseed,R686A,32.55,5.0
232,AM.R686A.event.20260510T182331.mseed,R686A,AM.R686A.noise.20250606T153000.mseed;AM.R686A.noise.20250603T222341.mseed;AM.R686A.noise.20250601T005852.mseed,R686A,22.98,-5.0
233,AM.R686A.event.20260510T182331.mseed,R686A,AM.R686A.noise.20250606T153000.mseed;AM.R686A.noise.20250603T222341.mseed;AM.R686A.noise.20250601T005852.mseed,R686A,22.98,0.0
234,AM.R686A.event.20260510T182331.mseed,R686A,AM.R686A.noise.20250606T153000.mseed;AM.R686A.noise.20250603T222341.mseed;AM.R686A.noise.20250601T005852.mseed,R686A,22.98,5.0
235,AM.R686A.event.20260515T110622.mseed,R686A,AM.R686A.noise.20250601T002345.mseed;AM.R686A.noise.20250607T144418.mseed;AM.R686A.noise.20250606T153000.mseed,R686A,59.36,-5.0
236,AM.R686A.event.20260515T110622.mseed,R686A,AM.R686A.noise.20250601T002345.mseed;AM.R686A.noise.20250607T144418.mseed;AM.R686A.noise.20250606T153000.mseed,R686A,59.36,0.0
237,AM.R686A.event.20260515T110622.mseed,R686A,AM.R686A.noise.20250601T002345.mseed;AM.R686A.noise.20250607T144418.mseed;AM.R686A.noise.20250606T153000.mseed,R686A,59.36,5.0
238,AM.R686A.event.20260528T114952.mseed,R686A,AM.R686A.noise.20250608T153442.mseed;AM.R686A.noise.20250610T222213.mseed;AM.R686A.noise.20250605T071041.mseed,R686A,23.94,-5.0
239,AM.R686A.event.20260528T114952.mseed,R686A,AM.R686A.noise.20250608T153442.mseed;AM.R686A.noise.20250610T222213.mseed;AM.R686A.noise.20250605T071041.mseed,R686A,23.94,0.0
240,AM.R686A.event.20260528T114952.mseed,R686A,AM.R686A.noise.20250608T153442.mseed;AM.R686A.noise.20250610T222213.mseed;AM.R686A.noise.20250605T071041.mseed,R686A,23.94,5.0
241,AM.R6928.event.20260120T072924.mseed,R6928,AM.R6928.noise.20250610T211811.mseed;AM.R6928.noise.20250605T100724.mseed;AM.R6928.noise.20250601T151518.mseed,R6928,36.99,-5.0
242,AM.R6928.event.20260120T072924.mseed,R6928,AM.R6928.noise.20250610T211811.mseed;AM.R6928.noise.20250605T100724.mseed;AM.R6928.noise.20250601T151518.mseed,R6928,36.99,0.0
243,AM.R6928.event.20260120T072924.mseed,R6928,AM.R6928.noise.20250610T211811.mseed;AM.R6928.noise.20250605T100724.mseed;AM.R6928.noise.20250601T151518.mseed,R6928,36.99,5.0
244,AM.R6928.event.20260414T163755.mseed,R6928,AM.R6928.noise.20250609T072549.mseed;AM.R6928.noise.20250606T160341.mseed;AM.R6928.noise.20250604T203205.mseed,R6928,49.8,-5.0
245,AM.R6928.event.20260414T163755.mseed,R6928,AM.R6928.noise.20250609T072549.mseed;AM.R6928.noise.20250606T160341.mseed;AM.R6928.noise.20250604T203205.mseed,R6928,49.8,0.0
246,AM.R6928.event.20260414T163755.mseed,R6928,AM.R6928.noise.20250609T072549.mseed;AM.R6928.noise.20250606T160341.mseed;AM.R6928.noise.20250604T203205.mseed,R6928,49.8,5.0
247,AM.R6928.event.20260515T113455.mseed,R6928,AM.R6928.noise.20250601T002345.mseed;AM.R6928.noise.20250607T144418.mseed;AM.R6928.noise.20250605T100724.mseed,R6928,55.14,-5.0
248,AM.R6928.event.20260515T113455.mseed,R6928,AM.R6928.noise.20250601T002345.mseed;AM.R6928.noise.20250607T144418.mseed;AM.R6928.noise.20250605T100724.mseed,R6928,55.14,0.0
249,AM.R6928.event.20260515T113455.mseed,R6928,AM.R6928.noise.20250601T002345.mseed;AM.R6928.noise.20250607T144418.mseed;AM.R6928.noise.20250605T100724.mseed,R6928,55.14,5.0
250,AM.R6928.event.20260516T145540.mseed,R6928,AM.R6928.noise.20250601T002345.mseed;AM.R6928.noise.20250602T192840.mseed;AM.R6928.noise.20250603T193222.mseed,R6928,43.13,-5.0
251,AM.R6928.event.20260516T145540.mseed,R6928,AM.R6928.noise.20250601T002345.mseed;AM.R6928.noise.20250602T192840.mseed;AM.R6928.noise.20250603T193222.mseed,R6928,43.13,0.0
252,AM.R6928.event.20260516T145540.mseed,R6928,AM.R6928.noise.20250601T002345.mseed;AM.R6928.noise.20250602T192840.mseed;AM.R6928.noise.20250603T193222.mseed,R6928,43.13,5.0
253,AM.R6928.event.20260519T180708.mseed,R6928,AM.R6928.noise.20250603T000356.mseed;AM.R6928.noise.20250603T130111.mseed;AM.R6928.noise.20250605T204023.mseed,R6928,24.79,-5.0
254,AM.R6928.event.20260519T180708.mseed,R6928,AM.R6928.noise.20250603T000356.mseed;AM.R6928.noise.20250603T130111.mseed;AM.R6928.noise.20250605T204023.mseed,R6928,24.79,0.0
255,AM.R6928.event.20260519T180708.mseed,R6928,AM.R6928.noise.20250603T000356.mseed;AM.R6928.noise.20250603T130111.mseed;AM.R6928.noise.20250605T204023.mseed,R6928,24.79,5.0
256,AM.R6928.event.20260525T220230.mseed,R6928,AM.R6928.noise.20250604T041225.mseed;AM.R6928.noise.20250605T100724.mseed;AM.R6928.noise.20250608T091852.mseed,R6928,45.89,-5.0
257,AM.R6928.event.20260525T220230.mseed,R6928,AM.R6928.noise.20250604T041225.mseed;AM.R6928.noise.20250605T100724.mseed;AM.R6928.noise.20250608T091852.mseed,R6928,45.89,0.0
258,AM.R6928.event.20260525T220230.mseed,R6928,AM.R6928.noise.20250604T041225.mseed;AM.R6928.noise.20250605T100724.mseed;AM.R6928.noise.20250608T091852.mseed,R6928,45.89,5.0
259,AM.R6928.event.20260530T213353.mseed,R6928,AM.R6928.noise.20250604T004815.mseed;AM.R6928.noise.20250610T222213.mseed;AM.R6928.noise.20250604T172830.mseed,R6928,34.23,-5.0
260,AM.R6928.event.20260530T213353.mseed,R6928,AM.R6928.noise.20250604T004815.mseed;AM.R6928.noise.20250610T222213.mseed;AM.R6928.noise.20250604T172830.mseed,R6928,34.23,0.0
